Protocol,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Tot,Fwd IAT Std,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Seg Size Min,Active Std,Active Max,Active Min,Idle Std,Idle Min,Benign,Bot,Brute Force -Web,Brute Force -XSS,DDOS attack-HOIC,DDOS attack-LOIC-UDP,DoS attacks-GoldenEye,DoS attacks-Hulk,DoS attacks-SlowHTTPTest,DoS attacks-Slowloris,DoS attacks-SynFlood,FTP-BruteForce,Infilteration,SQL Injection,SSH-Bruteforce
6,1581,677,0,143.0,0,225.8571428571,430.0986044197,1358.4254030037,143285.642857143,246086.682557686,2005999,397188.682195551,6,1841637,317410.745638991,953158,164562,0,0,0,0,3.9880378804,3.4895331453,319.402717323,0,0,0,1,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,8192,62856,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,53689929.0,0.0,53689929,0.0,53689929,0,0.0,0,0,0,0,0,0,0.037250934,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,105,41,41,41.0,105,105.0,0.0,523297.491039427,279.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3584.229390681,3584.229390681,36.9504172281,0,0,0,0,0,0,0,1,93.5,41.0,105.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,338,140,0,75.8333333333,0,67.6,69.7588704037,768.3490571979,103208.3,133040.919736122,1032011,115110.855286111,487,1032022,412.2187930376,258450,257460,0,0,0,0,5.8134859309,4.8445716091,63.40269328,0,0,0,1,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,8192,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,22,22,22.0,0,0.0,0.0,105.1652887624,418389.0,0.0,418389,0.0,418389,0,0.0,0,0,0,0,0,0,4.7802403983,0.0,0.0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,66,50,50,50.0,66,66.0,0.0,405594.405594406,286.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3496.5034965035,3496.5034965035,9.237604307,0,0,0,0,0,0,0,1,83.0,50.0,66.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,725,0,102.7857142857,0,216.375,405.4647906151,808.8079956156,186635.619047619,260469.154893526,3919348,352630.596028475,17208,3861281,343027.384158008,981606,151827,0,0,0,0,3.5720226936,2.0411558249,278.9256421235,0,0,1,1,0,0,0,0,144.0909090909,102.7857142857,216.375,0,0,0,0,0,0,14,8192,62646,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,31,0,15.5,0,0.0,0.0,31000000.0,1.0,0.0,1,0.0,1,0,0.0,0,0,1,0,0,0,2000000.0,0.0,17.8978583449,0,1,0,0,1,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,304,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,390,30,30,30.0,195,195.0,0.0,7832.0802005013,19152.0,16653.6124309412,30475,0.0,30475,30,0.0,30,30,0,0,0,0,34.8092453356,34.8092453356,90.3742219884,0,0,0,0,0,0,0,1,120.0,30.0,195.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,31,0,10.3333333333,0,0.0,0.0,911764.705882353,11.3333333333,8.9628864398,34,22.627416998,1,0,0.0,0,0,0,0,0,0,88235.2941176471,29411.7647058824,13.8636214605,0,0,0,0,1,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,1005,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1640,677,0,142.4444444444,0,182.2222222222,382.6920360348,995.7556002733,172615.0,245056.30371687,2934455,374069.25308536,3,2704740,274126.028590084,953489,60444,0,0,0,0,3.0670090357,3.0670090357,295.154682412,0,0,1,1,0,0,0,1,162.3333333333,142.4444444444,182.2222222222,0,0,0,0,0,0,9,8192,62852,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,661,0,125.7777777778,0,225.8571428571,430.0986044197,806.321704825,224310.8,356648.407320191,3364662,470671.611001237,147,3210522,600479.696752854,1587958,154826,0,0,0,0,2.6748600602,2.0804467135,310.4088148764,0,0,0,1,0,0,0,0,169.5625,125.7777777778,225.8571428571,0,0,0,0,0,0,9,8192,62868,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,47.0,0.0,47,0.0,47,0,0.0,0,0,0,0,0,0,42553.1914893617,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,50,50,50.0,0,0.0,0.0,100.1114574226,749165.0,1202.0815280171,1498330,1202.0815280171,748315,0,0.0,0,0,0,0,0,0,2.0022291485,0.0,0.0,0,0,0,0,0,0,0,0,66.6666666667,50.0,0.0,0,0,0,0,0,0,3,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,51,35,35,35.0,51,51.0,0.0,313868.613138686,274.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3649.6350364964,3649.6350364964,9.237604307,0,0,0,0,0,0,0,1,60.5,35.0,51.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,100,44,44,44.0,100,100.0,0.0,9665.0781931673,14899.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,67.1185985637,67.1185985637,32.3316150746,0,0,0,0,0,0,0,1,94.0,44.0,100.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,174,31,31,31.0,87,87.0,0.0,7653.1439504491,10279.0,8926.5251357961,16314,0.0,16314,25,0.0,25,25,0,0,0,0,64.8571521225,64.8571521225,30.6724632203,0,0,0,0,0,0,0,1,66.75,31.0,87.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,661,0,112.8,0,225.8571428571,430.0986044197,1167.1562490037,145064.125,241234.504816337,2321026,342072.441682598,69,2215428,338163.45841087,953208,107281,0,0,0,0,4.3084394574,3.0159076202,303.4372209516,0,0,1,1,0,0,0,0,159.3529411765,112.8,225.8571428571,0,0,0,0,0,0,10,8192,62872,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,261,36,36,36.0,261,261.0,0.0,165183.537263626,1798.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,556.1735261402,556.1735261402,129.9038105677,0,0,0,0,0,0,0,1,166.5,36.0,261.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,82663.6666666667,142979.352118875,247991,175166.613155875,134,0,0.0,0,0,0,0,0,0,12.0972132053,4.0324044018,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,32,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,0,0.0,0.0,0.0,56320401.5,12.0208152802,112640803,12.0208152802,56320393,0,0.0,0,0,0,0,0,0,0.0266333329,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,-1,-1,0,0.0,0,0,12.0208152802,56320393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,143.0,0,225.8571428571,430.0986044197,1486.0364381588,130981.214285714,245429.674598582,1833737,393258.378098444,78,1698090,329046.131899465,953163,136157,0,0,0,0,4.3626757818,3.817341309,319.402717323,0,0,1,1,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,8192,62856,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,144,327,0,21.125,0,10.2857142857,38.4856188354,4.1656482651,3989940.72413793,4848949.30793661,115708281,4204695.37387898,13506,111301239,3775456.01393271,10109253,404,0,0,0,0,0.1382787806,0.120993933,63.2934112999,0,0,0,1,0,0,0,0,16.0666666667,21.125,10.2857142857,0,0,0,0,0,0,16,8192,172,20,54567.1219325337,276944,95912,23957.8251361542,9933675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0,33,33,33.0,0,0.0,0.0,162.5363551961,406063.0,0.0,406063,0.0,406063,0,0.0,0,0,0,0,0,0,4.9253440969,0.0,0.0,0,0,0,0,0,0,0,0,49.5,33.0,0.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,31,0,10.3333333333,0,0.0,0.0,413333.333333333,25.0,21.5174347914,75,48.7903679019,3,0,0.0,0,0,0,0,0,0,40000.0,13333.3333333333,13.8636214605,0,0,0,0,1,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,980,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86109181.0,0.0,86109181,0.0,86109181,0,0.0,0,0,0,0,0,0,0.0232263271,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62558,-1,20,0.0,0,0,0.0,86109181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,21.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,47619.0476190476,47619.0476190476,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,119,255,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,46,0,25.6666666667,0,0.0,0.0,152475.247524752,252.5,331.6330803765,505,331.6330803765,18,0,0.0,0,0,1,0,0,0,5940.5940594059,0.0,21.6852484422,0,1,0,0,1,0,0,0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,256,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,32.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,31250.0,31250.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,115,256,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86795126.0,0.0,86795126,0.0,86795126,0,0.0,0,0,0,0,0,0,0.0230427686,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62561,-1,20,0.0,0,0,0.0,86795126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1581,677,0,104.3636363636,0,225.8571428571,430.0986044197,515.0182841871,311696.529411765,779253.356466955,5298841,984953.805348302,3,5254522,1258429.17184094,3354234,60730,0,0,0,0,2.07592566,1.3210436018,298.5202785828,0,0,1,1,0,0,0,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,8192,62852,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,120,44,44,44.0,60,60.0,0.0,3713.2910827457,18671.6666666667,31654.4793091489,55541,0.0,55541,55697,0.0,55697,55697,0,0,0,0,35.7047219495,35.7047219495,8.7635609201,0,0,0,0,0,0,0,1,63.0,44.0,60.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,309,47,31,41.6666666667,95,103.0,6.9282032303,454.3132542228,191057.6,386578.436742532,954449,572475.771368972,72423,906265,607224.412810042,882505,23760,0,0,0,0,3.1404141997,3.1404141997,32.8111479313,0,0,0,0,0,0,0,1,80.1666666667,41.6666666667,103.0,0,0,0,0,0,0,3,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,27.0,0.0,27,0.0,27,0,0.0,0,0,0,0,0,0,74074.0740740741,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,6671,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,301,187,0,67.4,0,43.0,74.6681547471,466.7253543882,130563.9375,214896.525115839,2089023,261122.098039404,126,1772020,394258.725633646,1074328,270,0,0,0,0,4.7869267117,3.3508486982,68.8683740274,0,0,1,1,0,0,0,0,57.3529411765,67.4,43.0,0,0,0,0,0,0,10,8192,63326,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,34.0,0.0,34,0.0,34,0,0.0,0,0,0,0,0,0,58823.5294117647,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,32,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,488,161,0,53.6666666667,0,122.0,244.0,3930.0701841501,27522.8333333333,49805.7418754772,124049,87083.7356370293,447,164743,94926.5487539357,164526,1,0,0,0,0,18.1667342873,24.2223123831,173.7875858627,0,0,0,1,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,66596,1,0,0.1724137931,0,993.9701492537,639.1587029684,601.5812986393,1165367.27368421,3212686.26617521,110709891,4953984.40759264,19,110688912,3750976.52855121,10022369,0,0,0,0,0,0.2619458816,0.6051853127,702.8724315754,0,0,0,0,1,0,0,2,693.7708333333,0.1724137931,993.9701492537,0,0,0,0,0,0,29,251,5565,20,157525.6600782,526882,754,9644.4964767944,9980616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1731,725,0,110.3076923077,0,216.375,405.4647906151,793.2766234538,199489.05,288135.908858353,3989781,378449.329148717,6,3952177,415972.007596951,1099494,107647,0,0,0,0,3.2583242038,2.0051225869,283.8395414339,0,0,1,1,0,0,0,0,150.7142857143,110.3076923077,216.375,0,0,0,0,0,0,13,8192,62651,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7460,246,0,49.2,0,932.5,729.6917157266,122.6241998874,5236867.33333333,18128609.1220219,62842408,31394885.3580865,105,20108,7280.2388664371,19371,0,0,0,0,0,0.0795641058,0.1273025693,707.2434804644,0,0,0,1,0,0,0,1,592.7692307692,49.2,932.5,0,0,0,0,0,0,5,8192,237,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,386,41,41,41.0,193,193.0,0.0,4222.8357966542,36942.0,44250.364100197,24841,0.0,24841,1,0.0,1,1,0,0,0,0,18.0463068233,18.0463068233,83.2538287408,0,0,0,0,0,0,0,1,127.25,41.0,193.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,86137469.0,0.0,86137469,0.0,86137469,0,0.0,0,0,0,0,0,0,0.0232186994,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,62541,-1,20,0.0,0,0,0.0,86137469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1537287,294,0,6.7291242363,0,1426.0547309833,202.8333650434,13176.7757414877,74564.5057397959,2078711.20404023,116917145,3715852.57383235,13,116845523,2510180.47674024,58462288,0,0,0,0,0,4.1995551636,9.2202046158,679.9244447338,0,0,0,1,0,0,0,2,981.8935627788,6.7291242363,1426.0547309833,0,0,0,0,0,0,491,8192,198,20,146869.613986352,301146,93441,293360.218737988,58014894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,13659.0,0.0,13659,0.0,13659,0,0.0,0,0,0,0,0,0,146.4236034849,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,278,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,33.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,30303.0303030303,30303.0303030303,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,509,257,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,1245.5,1745.8466427496,0,0.0,0,11,0.0,11,11,0,0,0,0,401.4452027298,802.8904054597,0.0,1,0,0,0,1,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,488,161,0,53.6666666667,0,122.0,244.0,751157.407407407,144.0,99.7236180651,523,94.0452018978,195,591,220.379218621,435,0,0,0,0,0,3472.2222222222,4629.6296296296,173.7875858627,0,0,0,1,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,8192,149,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,164,49,49,49.0,164,164.0,0.0,94919.7860962567,2244.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,445.632798574,445.632798574,66.3952809568,0,0,0,0,0,0,0,1,131.0,49.0,164.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,111,45,45,45.0,111,111.0,0.0,149139.579349904,1046.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,956.0229445507,956.0229445507,38.1051177665,0,0,0,0,0,0,0,1,100.5,45.0,111.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6535,269,0,65.6666666667,0,384.4117647059,527.8818592762,65.2490561631,3478526.76470588,13926206.8518491,118269910,19346501.7980426,35,118192228,19915601.4863367,58529706,1,0,0,0,0,0.1521942479,0.1437390119,397.2361048745,0,0,0,1,0,0,0,0,220.4857142857,65.6666666667,384.4117647059,0,0,0,0,0,0,18,8192,34,20,938325.74888708,1404833,77840,137248.012014747,58257606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,175,47,47,47.0,175,175.0,0.0,755102.040816327,294.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3401.3605442177,3401.3605442177,73.9008344563,0,0,0,0,0,0,0,1,134.5,47.0,175.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,139,40,40,40.0,139,139.0,0.0,148794.67996675,1203.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,831.255195345,831.255195345,57.1576766498,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,83750.3333333333,144863.246789285,251251,177466.124408294,138,0,0.0,0,0,0,0,0,0,11.9402509841,3.9800836614,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,89311.3333333334,154460.543040394,267934,189214.703577708,172,0,0.0,0,0,0,0,0,0,11.1967872685,3.7322624228,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,8192,8192,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,85.0,0.0,85,0.0,85,0,0.0,0,0,0,0,0,0,23529.4117647059,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,184,37,37,37.0,92,92.0,0.0,3544.8812189995,24260.3333333333,21514.1122134596,31582,0.0,31582,41,0.0,41,41,0,0,0,0,27.4796993721,27.4796993721,30.1247406628,0,0,0,0,0,0,0,1,73.75,37.0,92.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,108,52,52,52.0,108,108.0,0.0,119850.187265918,1335.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,749.063670412,749.063670412,32.3316150746,0,0,0,0,0,0,0,1,106.0,52.0,108.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0.0,0,0.0,0.0,0.0,53874571.0,0.0,53874571,0.0,53874571,0,0.0,0,0,0,0,0,0,0.0371232654,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,279,-1,20,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,76,44,44,44.0,76,76.0,0.0,326086.956521739,368.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2717.3913043478,2717.3913043478,18.4752086141,0,0,0,0,0,0,0,1,82.0,44.0,76.0,0,0,0,0,0,0,1,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,130,35,35,35.0,65,65.0,0.0,999.6651121874,66689.0,63015.752768653,74826,0.0,74826,0,0.0,0,0,0,0,0,0,9.9966511219,9.9966511219,16.4316767252,0,0,0,0,0,0,0,1,58.75,35.0,65.0,0,0,0,0,0,0,2,-1,-1,8,0.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
